replicate,absolute_reduction_task_minus_gold,relative_reduction,goal_success_difference_gold_minus_task
6031,0.018265397123093052,0.0623654634547363,0.0
6032,-0.006693369180254594,-0.026578448481500466,0.0
6033,-0.025410141252483975,-0.11015312174069276,0.0
6034,-0.009922484461546144,-0.04107811997888264,0.0
6035,0.02923809310715539,0.10798086041560918,0.0
6036,-0.05461607515677119,-0.25632066496858835,0.0
6037,-0.030527815730679697,-0.125249985715102,0.0
6038,-0.012907713339494753,-0.05600634940526537,0.0
6039,0.030684967472796754,0.10634038831908686,0.0
6040,-0.0051763756341943745,-0.019916605898506374,0.0
6041,0.011970054396494512,0.04558837326092834,0.0
6042,-0.03889972041265202,-0.1630759568637456,0.0
6043,-0.018148699067773694,-0.07302182448445416,0.0
6044,-0.008867814886212438,-0.035855912711074675,0.0
6045,0.002579415947894348,0.009592574515902022,0.0
6046,-0.009453023396670757,-0.03601612668424387,0.0
6047,0.007991428690755004,0.03162565396766874,0.0
6048,-0.0011814373728630811,-0.004475959875475559,0.0
6049,0.004622475856014052,0.018468176157987987,0.0
6050,-0.009762233587062408,-0.03833489669159592,0.0
6051,0.004866063824272182,0.018126767363266433,0.0
6052,-0.01658966368435269,-0.0703234800204636,0.0
6053,-0.010450621431538742,-0.04241502214977387,0.0
6054,0.012263027003888538,0.046257278605365604,0.0
6055,0.01731061931701794,0.06392357189133441,0.0
6056,-0.026550200070407093,-0.11594049508552445,0.0
6057,0.011451249707099154,0.04375918391552739,0.0
6058,0.056001395282062355,0.19126449198332127,0.0
6059,-0.04001898954312902,-0.1654826250347965,0.0
6060,-0.010871138464636554,-0.04162550299992773,0.0
6061,-0.045909635265720006,-0.2078143596336581,0.0
6062,0.012520974988623146,0.046752501874092287,0.0
6063,0.0058434370736479,0.0231679934680547,0.0
6064,0.039797610861780464,0.13781120172596845,0.0
6065,0.009110773434797548,0.03565914346689365,0.0
6066,-0.0022388265822103626,-0.00896592946802157,0.0
6067,0.051331913139902374,0.17001383383926472,0.0
6068,0.009766870398308924,0.03793153999616898,0.0
6069,-0.021366297253456318,-0.08640632353570371,0.0
6070,0.008952609637527587,0.03437761453320752,0.0
6071,-0.022209707516839372,-0.09683545503843324,0.0
6072,-0.021250870798873278,-0.08195381380977781,0.0
6073,0.011264613793130651,0.042333145383861966,0.0
6074,0.003941126153581387,0.013673379661528672,0.0
6075,0.014927955650400837,0.05576891390040175,0.0
6076,-0.033139517165307775,-0.13998231593606225,0.0
6077,-0.02924189158029966,-0.11357916636983137,0.0
6078,-0.01994062742276656,-0.0853479072328044,0.0
6079,0.07319810870947235,0.22732601184600199,0.0
6080,0.022162321900811965,0.07961293756855216,0.0
6081,0.01980624851952023,0.07457006931082041,0.0
6082,-0.027551461240735542,-0.11546349679822504,0.0
6083,-0.00398312336967005,-0.015913343847095245,0.0
6084,-0.006673002555269092,-0.026597913827817576,0.0
6085,-0.034333192337905605,-0.1425260253355073,0.0
6086,-0.051560125395038875,-0.23481118962122086,0.0
6087,-0.009806205507550403,-0.03687088646468041,0.0
6088,0.023514267302505137,0.08720850630796202,0.0
6089,-0.00021642069941807396,-0.0008115174390860148,0.0
6090,0.014919126879303996,0.05633170881619556,0.0
6091,0.03907243247338715,0.13614840961412558,0.0
6092,-0.00032885632885631955,-0.0012484703148369835,0.0
6093,-0.04412342055348675,-0.18959367912361574,0.0
6094,0.0381442414258088,0.12892509348509762,0.0
6095,-0.00041614049689137067,-0.0015694307703707211,0.0
6096,-0.06655112273817307,-0.3095919029653968,0.0
6097,-0.0030895642232928733,-0.012292830827266467,0.0
6098,0.0019845716374357336,0.00799799087096543,0.0
6099,-0.0005072889896387545,-0.0018698465545205537,0.0
6100,0.054186046511627894,0.17813455657492352,0.0
6101,-0.013474722055309446,-0.054242714664933404,0.0
6102,-0.004397953559837187,-0.017263608749808656,0.0
6103,0.014365878675609123,0.05341906687709609,0.0
6104,0.05384228733627039,0.185456767491598,0.0
6105,-0.04817814370460011,-0.2152614246852593,0.0
6106,0.05023453957744489,0.16632500910146558,0.0
6107,0.005951415473436361,0.022473255444468643,0.0
6108,-0.030903734553371837,-0.13092630955904117,0.0
6109,-0.056799975865787916,-0.26824862551741857,0.0
6110,0.00820364867937251,0.031034728208859663,0.0
6111,0.018047594979122256,0.06744207176144683,0.0
6112,0.01929747106490398,0.06766618633665576,0.0
6113,0.03914877858074739,0.1336472664527855,0.0
6114,0.023430711856925912,0.08173446413650108,0.0
6115,-0.029018657865972297,-0.1360546909781652,0.0
6116,-0.00038069091978931713,-0.001419772816957968,0.0
6117,-0.01503609681178314,-0.06460883244446149,0.0
6118,-0.016590858592837654,-0.07360702492038039,0.0
6119,0.016560107002680735,0.06123430585000017,0.0
6120,-0.05198817238561085,-0.24378431664247077,0.0
6121,-0.015900612585695417,-0.06316076665984569,0.0
6122,0.04783950617283955,0.15331355093966384,0.0
6123,-0.01043433050455897,-0.04371068736705853,0.0
6124,0.001345068798604493,0.005448338916756994,0.0
6125,0.013708407448539128,0.05099827208177835,0.0
6126,0.03995803989879593,0.14581864505955822,0.0
6127,-0.01718104707120144,-0.06763906952241408,0.0
6128,-0.05003116525238385,-0.21974472581439183,0.0
6129,0.07112040919563942,0.22551245327863556,0.0
6130,0.008656899326894923,0.033839663955670694,0.0
6131,-0.011398900038724097,-0.04760963893474457,0.0
6132,-0.022981004458006965,-0.09348344313453548,0.0
6133,-0.035915651796468606,-0.15904175433287457,0.0
6134,0.00798481855192984,0.02807428224907247,0.0
6135,-0.020553110038870614,-0.08214082653165364,0.0
6136,-0.05217492649644684,-0.23283548869174966,0.0
6137,-0.03542199357861445,-0.15543043789233255,0.0
6138,0.01654661190243034,0.060739776268399236,0.0
6139,-0.00707690336280592,-0.02844403568472355,0.0
6140,0.005019133284282773,0.019803424312714257,0.0
6141,0.053142825554279016,0.18007667867507254,0.0
6142,0.01800852683793197,0.0643737638460404,0.0
6143,0.0012036444538798263,0.0047405718340162535,0.0
6144,-0.04531277835329839,-0.1921372321151445,0.0
6145,-0.0505983168527043,-0.23122019693247742,0.0
6146,0.0073611534165904935,0.026911655530809122,0.0
6147,0.020120814625636335,0.07502715659605128,0.0
6148,-0.02011854371316818,-0.08113534765075806,0.0
6149,-0.005255831213851925,-0.02049712987939924,0.0
6150,-0.03809392010826018,-0.16542952057204963,0.0
6151,0.014258941092681943,0.05389588403930859,0.0
6152,-0.024794569654716325,-0.09808973653646312,0.0
6153,0.027552213613880994,0.09710262176393154,0.0
6154,-0.006068700345123135,-0.0243114039157466,0.0
6155,-0.0011290639601890806,-0.004270579886455921,0.0
6156,0.0032861819614306564,0.012786518437604592,0.0
6157,0.03859835561473163,0.13286045034851834,0.0
6158,0.022858258700053813,0.0780292391226968,0.0
6159,0.004771542055220568,0.019023979876560678,0.0
6160,-0.0045573744319912235,-0.016531850489440447,0.0
6161,-0.01893699388383227,-0.07733593372083192,0.0
6162,0.0038151609398949238,0.015449046768957222,0.0
6163,0.0011281512869396604,0.004394873763456451,0.0
6164,-0.043777653574297526,-0.1871645364327914,0.0
6165,-0.024751801223133807,-0.09831241748978059,0.0
6166,-0.001904033939082922,-0.007658398191895444,0.0
6167,-0.014586838139649866,-0.06110462074353328,0.0
6168,0.04625291144467014,0.15194034499927647,0.0
6169,0.007221951873880639,0.026566178917600974,0.0
6170,-0.008521027833229111,-0.03341460200316273,0.0
6171,0.044840280490199474,0.16012962388389013,0.0
6172,0.011621843974889856,0.04341177529809645,0.0
6173,0.046515281594571495,0.16026997351157912,0.0
6174,-0.0569714624169855,-0.26658056105451206,0.0
6175,0.02863366443009102,0.10923459643470114,0.0
6176,0.051367690450339676,0.1728013308605496,0.0
6177,-0.022526596878754634,-0.08842142917541089,0.0
6178,-0.007312529637740234,-0.030760028632223026,0.0
6179,-0.021967294579048058,-0.0876125510430725,0.0
6180,-0.012532193834649291,-0.0503032374337431,0.0
6181,0.01187142271981928,0.04458670256869142,0.0
6182,-0.024882469536883695,-0.1011256659800665,0.0
6183,-0.011322886778074526,-0.046019446976602894,0.0
6184,-0.016891761403870165,-0.06475175204816896,0.0
6185,0.008204265062487115,0.03155933093612378,0.0
6186,-0.024348885461657976,-0.09614103252542236,0.0
6187,0.028733079478370865,0.10614486346355266,0.0
6188,0.01668818419305118,0.0599207836364032,0.0
6189,-0.04440559592220639,-0.19484772820272928,0.0
6190,0.012884641035901534,0.04878593628593626,0.0
6191,0.016298402813474167,0.060221521408816994,0.0
6192,-0.001491108771817129,-0.005818002848599049,0.0
6193,0.049850528524555765,0.16847960351090976,0.0
6194,-0.022331073170235055,-0.09174986379270128,0.0
6195,-0.0027755958035939887,-0.010876129136241426,0.0
6196,0.028610366705604795,0.1011212305201376,0.0
6197,0.003382592837181231,0.01295903855407798,0.0
6198,0.0033307002845253952,0.013678506993730508,0.0
6199,-0.013209169200196047,-0.05170104686954562,0.0
6200,0.022812804303752987,0.08070151908741803,0.0
6201,0.028154457475940198,0.09474612181460945,0.0
6202,-0.0123227297111837,-0.0476079534443648,0.0
6203,-0.027927159241924904,-0.1239737017820149,0.0
6204,-0.039646706435015944,-0.15632261989470742,0.0
6205,-0.016803746947472803,-0.0696442032984267,0.0
6206,0.02745650164828356,0.10297751700204757,0.0
6207,0.10622911283376399,0.3102691823899371,0.0
6208,-0.024866445864138442,-0.1016795036371417,0.0
6209,-0.0584347797813447,-0.2767676586980601,0.0
6210,-0.01124506899074823,-0.04553642533406732,0.0
6211,-0.041610100814953144,-0.18382580297296114,0.0
6212,0.006932746631354653,0.0280990212231325,0.0
6213,-0.004706523978941918,-0.019086952787242047,0.0
6214,0.034725052005092794,0.12025638330747643,0.0
6215,-0.005598283643675039,-0.02219151571598437,0.0
6216,-0.041173181805326836,-0.17663803305371698,0.0
6217,-0.04446054110704872,-0.18975319828033016,0.0
6218,-0.019202345147488364,-0.07697310338658248,0.0
6219,0.0070675626283580595,0.025467465762636435,0.0
6220,0.019510412090895685,0.07381774471503831,0.0
6221,-0.002866522324878218,-0.011068782081517152,0.0
6222,0.033394622420703735,0.11203808401668562,0.0
6223,-0.04113557358053305,-0.18783068783068793,0.0
6224,0.035366779244122015,0.12390032113215493,0.0
6225,0.058399761224557256,0.18377225354801563,0.0
6226,0.005545423854504683,0.02079849744064228,0.0
6227,0.016666812821529986,0.06138792571130017,0.0
6228,0.03959353284285447,0.13785309300774332,0.0
6229,0.04423366867713108,0.1495389251780378,0.0
6230,-0.052647691629727544,-0.24917065390749596,0.0
6231,-0.03859554151455594,-0.16689575156791206,0.0
6232,-0.02262141365516751,-0.09395336833068374,0.0
6233,0.046727279452789566,0.16154858580045622,0.0
6234,-0.02131958922497862,-0.08463079928326793,0.0
6235,0.031126727223423245,0.10803000739655538,0.0
6236,-0.03426780396813692,-0.1475657308377896,0.0
6237,0.06001717872136009,0.20034511458065526,0.0
6238,-0.03903739816742141,-0.1561045668355825,0.0
6239,-0.0015860910622850222,-0.006382908381880915,0.0
6240,0.008062297649025552,0.030553327987169244,0.0
6241,-0.031789593758537626,-0.13115108716889506,0.0
6242,0.026295302723396863,0.09341228621522388,0.0
6243,0.0022538535906967416,0.008929528486929007,0.0
6244,0.001626539044600861,0.006452322734846913,0.0
6245,-0.026463635565040916,-0.11195643316739114,0.0
6246,0.03225550296985674,0.10918767808182354,0.0
6247,0.05121786423575464,0.1654489043275759,0.0
6248,-0.017484915356244524,-0.07146281037605906,0.0
6249,0.060682688368045024,0.20800925738804052,0.0
6250,0.052815048268898324,0.16977021527718017,0.0
6251,-0.03340038229018491,-0.14144860692771077,0.0
6252,-0.04189535937119046,-0.1845732182183245,0.0
6253,-0.008492656703415757,-0.03364360502695041,0.0
6254,-0.02265023059528637,-0.0937437773441278,0.0
6255,0.022648958050525747,0.08038922020508495,0.0
6256,-0.03226382851019585,-0.1493728060485554,0.0
6257,0.016700637762210646,0.05814890861863728,0.0
6258,-0.04122872498310626,-0.1897274876833545,0.0
6259,-0.017743911641100785,-0.07667904673475696,0.0
6260,0.02073423872729674,0.07221383664959645,0.0
6261,0.06748685081738293,0.2229301666234668,0.0
6262,-0.016663527036398784,-0.06502696374086443,0.0
6263,-0.06540227055781336,-0.296018174894154,0.0
6264,0.020657576674870504,0.06839813634597447,0.0
6265,-0.0065938713854121755,-0.026195856809242468,0.0
6266,-0.04090520973653919,-0.17776658563407358,0.0
6267,-0.020506232986563067,-0.08207482545716847,0.0
6268,-0.01566158003651333,-0.06359092690338222,0.0
6269,0.06304930196158107,0.2037420590291498,0.0
6270,0.00950305261753387,0.034708619021135804,0.0
6271,0.002221146624020648,0.009029970638745761,0.0
6272,0.0035801777025867842,0.014073382565887575,0.0
6273,-0.015554096929438016,-0.06538553496712506,0.0
6274,0.009026258375394003,0.033592774569810684,0.0
6275,0.025953698281267423,0.09654542206541211,0.0
6276,-0.013116314860344758,-0.05182276373137409,0.0
6277,0.01996119843713423,0.07073019012377173,0.0
6278,0.03094187867643977,0.11332969755399065,0.0
6279,0.02660078883782588,0.09844640725522094,0.0
6280,0.014013118664281454,0.0517051705170517,0.0
6281,0.0362780311444032,0.1258053612217931,0.0
6282,0.0029595808242156574,0.010828544878723955,0.0
6283,-0.006956670565896772,-0.027276619939771995,0.0
6284,-0.012732174955062903,-0.05366161616161612,0.0
6285,0.018526852067058897,0.06897496951992872,0.0
6286,-0.012234302849779194,-0.05276531382337719,0.0
6287,-0.016480346870564655,-0.06328763052057025,0.0
6288,-0.032168495880759596,-0.14168966175392192,0.0
6289,-0.01520513334299034,-0.06451184247283825,0.0
6290,-0.05690899632368393,-0.26494299399581744,0.0
6291,-0.000330273135169451,-0.0013589070043878264,0.0
6292,-0.035304127740993646,-0.1566620668506593,0.0
6293,-0.003701831218148627,-0.015399253603663784,0.0
6294,-0.03384738142248672,-0.13801885371660122,0.0
6295,0.0068050056561086425,0.02594164813691817,0.0
6296,0.016118065479365423,0.06144548234011542,0.0
6297,0.045925296627949475,0.1635158779507013,0.0
6298,-0.03027400045426837,-0.13539096969004624,0.0
6299,-0.02007730749863318,-0.07772368647567178,0.0
6300,-0.003137798268631864,-0.012347108634291238,0.0
6301,0.07677684726533104,0.2464780533240191,0.0
6302,-0.01493956789820583,-0.06406668630503998,0.0
6303,0.026228947800504415,0.09573422932201557,0.0
6304,0.018189457601222314,0.0646905395859371,0.0
6305,-0.004811446348768733,-0.0188174832345487,0.0
6306,0.008862773471789487,0.03467440425517639,0.0
6307,-0.0298206161034823,-0.12710486740659144,0.0
6308,-0.017728721582676965,-0.07250592544710195,0.0
6309,-0.005756922447653301,-0.02203466934586579,0.0
6310,-0.022276307461598477,-0.09401263421293417,0.0
6311,-0.003777764940972095,-0.015305370640038857,0.0
6312,-0.05511993110340871,-0.247931611669058,0.0
6313,0.016630084861478267,0.06259062761220759,0.0
6314,0.0009690505086494272,0.0037646074989365528,0.0
6315,-0.01313483023731099,-0.052062845849946096,0.0
6316,0.014580584654024065,0.05076373900049808,0.0
6317,-0.029333982671996023,-0.12248032317150578,0.0
6318,-0.022531621719712902,-0.08907728447048313,0.0
6319,-0.008530156186008664,-0.03319791509905789,0.0
6320,-0.030909312078701567,-0.12539836028208112,0.0
6321,-0.0021947300105308876,-0.00829092979397199,0.0
6322,-0.009927474669790604,-0.037964657698400135,0.0
6323,0.025946116206304992,0.09369274682081749,0.0
6324,-0.030598022417612336,-0.11921352798094852,0.0
6325,-0.023754137396740066,-0.10565453478244691,0.0
6326,0.020421445382828668,0.07839501147533885,0.0
6327,-0.0178580581788379,-0.07032653518792355,0.0
6328,0.04669610864510354,0.15642953944870616,0.0
6329,-0.03159941313558956,-0.12942670871275203,0.0
6330,0.021276411977227516,0.07658582243815955,0.0
6331,0.006883867828082257,0.026113634052126935,0.0
6332,0.023819124552948046,0.08998929343434407,0.0
6333,-0.0015417335423998924,-0.006165085568229786,0.0
6334,-0.03565501909334287,-0.15320585222841365,0.0
6335,-0.05491260908307119,-0.24724937102728287,0.0
6336,-0.019724302255278492,-0.08573829613243841,0.0
6337,-0.021152538233411816,-0.08700811371189801,0.0
6338,0.015033783783783783,0.056820600127686735,0.0
6339,0.01215729243106961,0.045668656573082236,0.0
6340,-0.04768292695098958,-0.20829599980815472,0.0
6341,0.03172819631276885,0.11184955993394993,0.0
6342,0.13086432283367008,0.36135738479004553,0.0
6343,0.08000812158777817,0.25086211828518495,0.0
6344,0.0033178518351422714,0.012529456528811354,0.0
6345,-0.06250979623824451,-0.2929886587997612,0.0
6346,-0.05376719041069508,-0.2557042094836991,0.0
6347,0.05656882772461744,0.18651950937064263,0.0
6348,-0.009082787373436596,-0.036331149493746384,0.0
6349,0.07648494329786248,0.23398503384015384,0.0
6350,0.004971416803014661,0.01911133818404959,0.0
6351,-0.021755801978961015,-0.0881334675551106,0.0
6352,0.012670839559607516,0.046959909771352414,0.0
6353,-0.02278891226684643,-0.09470860981057248,0.0
6354,0.002642659014473081,0.010236083406815012,0.0
6355,-0.02658984492913355,-0.10749354371825079,0.0
6356,-0.03083874206927331,-0.13246554844341749,0.0
6357,0.00590168662992821,0.023453996983408814,0.0
6358,-0.00833715589089748,-0.033783693591877044,0.0
6359,-0.01482676443093589,-0.058482373784981445,0.0
6360,0.020315876854614057,0.07612747113498639,0.0
6361,0.0004046356153410424,0.00152551751242393,0.0
6362,0.0023127424649358463,0.009250969859743385,0.0
6363,-0.05752751102007245,-0.2615021479059149,0.0
6364,0.034253347557686886,0.11912758820873375,0.0
6365,0.007816985280714894,0.029975653382810753,0.0
6366,-0.0007554980949761869,-0.003187720515935063,0.0
6367,-0.022024832259507687,-0.09259035100059215,0.0
6368,-0.0003324386901624732,-0.0013112640879426307,0.0
6369,0.04372623252412766,0.14547550398117726,0.0
6370,0.02772895786956764,0.09391602431964557,0.0
6371,-0.02006634597745663,-0.08283061571339624,0.0
6372,0.03957352490914498,0.13687587051027736,0.0
6373,-0.012525210434281009,-0.050451303829567425,0.0
6374,-0.010839764472422853,-0.042591859947579296,0.0
6375,0.04193693277779703,0.13794483472087551,0.0
6376,-0.03703093126329382,-0.16611867558674376,0.0
6377,-0.027132475875966622,-0.11105777392709319,0.0
6378,-0.0362242329412536,-0.16041492574759011,0.0
6379,0.014396931970876853,0.05533717300070367,0.0
6380,0.05175435734993933,0.16013524017690162,0.0
6381,-0.03721364256947585,-0.15763004462909128,0.0
6382,-0.03047487506911184,-0.13626848282198714,0.0
6383,-0.04966585399830259,-0.22755622206579237,0.0
6384,0.04248455346514435,0.1503265219876033,0.0
6385,-0.03251647192679272,-0.13577609741138813,0.0
6386,-0.041371656905409365,-0.1873047911431818,0.0
6387,-0.02172634624122205,-0.08786272702692491,0.0
6388,0.037956938604185086,0.13771014028110803,0.0
6389,-0.010962752306305057,-0.040145290135765004,0.0
6390,-0.04040283811869111,-0.18591701762268417,0.0
6391,0.0036279184983650237,0.013830679236225095,0.0
6392,0.01402749513747334,0.05423411433624308,0.0
6393,-0.024175216414742795,-0.09667291743190212,0.0
6394,-0.00024004373288299963,-0.0009507782017750127,0.0
6395,-0.02859385742942,-0.11868692812380485,0.0
6396,-0.034960488934578066,-0.14667924693215964,0.0
6397,0.001833819027051431,0.006940683112577443,0.0
6398,-0.04623454457460702,-0.20353896551160544,0.0
6399,-0.012304308226358002,-0.050140056022408855,0.0
6400,0.024604724183223015,0.08805476236687361,0.0
6401,-0.038879735161586326,-0.17455798621516336,0.0
6402,0.01989070348176425,0.07001186520269431,0.0
6403,0.04807847456620851,0.15666452834600206,0.0
6404,0.03179213740326389,0.1152243463745941,0.0
6405,0.04285873398501386,0.15768687172796766,0.0
6406,0.06430909080121028,0.2020686242769639,0.0
6407,-0.005009371005144703,-0.019149178051091873,0.0
6408,-0.0061846578012794695,-0.024036979969183248,0.0
6409,-0.03450005108477158,-0.14718610751135067,0.0
6410,-0.01944075142985327,-0.0813560944169747,0.0
6411,-0.03008134817030761,-0.12018612718044198,0.0
6412,-0.005274317231452608,-0.019226691770772242,0.0
6413,-0.016442337106148674,-0.0657693484245947,0.0
6414,-0.04887889553904298,-0.22571505955978838,0.0
6415,-0.017553640238092638,-0.07176403584642226,0.0
6416,-0.007368697054039364,-0.028580078150031253,0.0
6417,-0.010730606631045858,-0.04607379427084746,0.0
6418,0.007428021785577998,0.02555929015248463,0.0
6419,0.002802775159567561,0.01103059404134259,0.0
6420,0.014585115925773218,0.05539667883734048,0.0
6421,0.04691902777816592,0.1511578530390173,0.0
6422,-0.011759099631699077,-0.04474324077548991,0.0
6423,0.027649821309915057,0.0985139328790351,0.0
6424,0.010241643709708759,0.0402774619210124,0.0
6425,0.027381861966613685,0.09692309870721988,0.0
6426,-0.01469789408346922,-0.06451875069931445,0.0
6427,0.017489385934095214,0.06810992553445963,0.0
6428,-0.008024489093585052,-0.03072364732268024,0.0
6429,-0.00811467817389544,-0.03249767873723312,0.0
6430,0.015009136352658659,0.056863185153215375,0.0
6431,-0.01395847718036966,-0.05673769501373279,0.0
6432,0.0007787260123507111,0.0031883867736075076,0.0
6433,0.006130342764006147,0.02141764405915355,0.0
6434,-0.05405133168870824,-0.24033416839140637,0.0
6435,-0.03190279714514113,-0.1466830385838842,0.0
6436,0.0031176468790543588,0.012671115774214864,0.0
6437,0.027127176215308052,0.09834735457322384,0.0
6438,0.05817911013621471,0.19160784775400055,0.0
6439,-0.012584245286843099,-0.047237133155811045,0.0
6440,-0.04086340984488737,-0.17050245434676167,0.0
6441,0.003970726168451233,0.015821452959293186,0.0
6442,0.010939460602050533,0.041692612431842475,0.0
6443,0.014115649156892063,0.05191661791437703,0.0
6444,-0.0434905494643999,-0.1938323974198415,0.0
6445,-0.01469303956950116,-0.060377573527878876,0.0
6446,-0.023382710748532987,-0.09173217293655249,0.0
6447,0.01936048197059148,0.07062127668484902,0.0
6448,-0.01695895042943124,-0.07281992073706163,0.0
6449,-0.02465298358058371,-0.10690401159394126,0.0
6450,0.015654856339800627,0.05794036274208431,0.0
6451,0.005226786165919178,0.02063530235717501,0.0
6452,0.01520401685062367,0.05781001607088566,0.0
6453,-0.008161206634014484,-0.0333184189496309,0.0
6454,-0.021384101486061263,-0.09755947805200316,0.0
6455,0.0437139433641911,0.15615512884711044,0.0
6456,-0.04553777089068203,-0.20784217890479742,0.0
6457,-0.012929437191784299,-0.05102212992407044,0.0
6458,-0.004033613240935208,-0.01579870712172079,0.0
6459,-0.023564580077598152,-0.093876486836913,0.0
6460,-0.04323033478006108,-0.18996302021112482,0.0
6461,-0.01795806745670009,-0.07696314624300038,0.0
6462,-0.0039752533846130755,-0.015179070969752457,0.0
6463,-0.028549483682474897,-0.11968000516269402,0.0
6464,0.041113121603882,0.15079379379379387,0.0
6465,-0.028707104328179384,-0.12406621626960603,0.0
6466,0.011052537178704053,0.0434424275694691,0.0
6467,0.011632765402627782,0.045707861274594315,0.0
6468,0.012164071861131553,0.042937456699824836,0.0
6469,0.015458710060982761,0.05716287453661181,0.0
6470,-0.06547773966052417,-0.2848160270276694,0.0
6471,-0.0198515779461661,-0.08301120031717714,0.0
6472,0.032792684928167726,0.11858582773365915,0.0
6473,-0.039019410637895574,-0.17752782931354372,0.0
6474,-0.03581559503267659,-0.15115974017962788,0.0
6475,-0.028172172077378987,-0.11285172171274152,0.0
6476,-0.0469538855995163,-0.21034853548732724,0.0
6477,0.009320226607856974,0.03379487272793422,0.0
6478,-0.0015879727608475447,-0.00623357875387418,0.0
6479,0.012772207975636496,0.04604163665421542,0.0
6480,0.02132615207455879,0.07893320998960147,0.0
6481,-0.023235113026991244,-0.10128368375044827,0.0
6482,0.009372866608660713,0.03349598163030992,0.0
6483,0.005435567497052096,0.02117111826773892,0.0
6484,-0.03371892280637098,-0.14041286727456936,0.0
6485,-0.014758291680325386,-0.06112870085552251,0.0
6486,0.02422347993226892,0.08768409271320741,0.0
6487,-0.012148831409717259,-0.04962804802552741,0.0
6488,-0.048664479417013295,-0.23498759674292607,0.0
6489,-0.03447860971837921,-0.14426464016899088,0.0
6490,-0.022698963989166543,-0.09728546920583281,0.0
6491,-0.083704176386695,-0.40896135203972994,0.0
6492,0.06293238144521535,0.19513344471576058,0.0
6493,-0.03138432352262069,-0.1286537280851355,0.0
6494,-0.012707198047338192,-0.053046052979802874,0.0
6495,0.020590316244169904,0.07320003375789955,0.0
6496,-0.027247691727419754,-0.1108318271615317,0.0
6497,-0.012211264882185546,-0.05024585300649913,0.0
6498,0.007274012974217592,0.026607573774111715,0.0
6499,-0.01431790541074146,-0.057779949645714056,0.0
6500,0.03893173474291295,0.12973276337877923,0.0
6501,0.037587958447976744,0.13083961332368974,0.0
6502,0.028598122599789222,0.09989588627577808,0.0
6503,-0.015791826445523294,-0.06738366488250483,0.0
6504,-0.027259779651505556,-0.11060991023059877,0.0
6505,-0.013544824581968262,-0.052729737124049054,0.0
6506,-0.029106089432309773,-0.13336440977978975,0.0
6507,0.014727211216486014,0.05276309735939294,0.0
6508,-0.0017778143612786068,-0.00747839057353867,0.0
6509,-0.03205603502504245,-0.126782173126725,0.0
6510,0.033054575068813735,0.12070531574964402,0.0
6511,-0.04338249812914924,-0.1942252148384105,0.0
6512,-0.00416105699427155,-0.01591388079102468,0.0
6513,-0.004289950723933067,-0.017657416227568216,0.0
6514,-0.0018456180920868315,-0.007349475620574617,0.0
6515,-0.00604010987114012,-0.022162816555110786,0.0
6516,-0.020466534624507815,-0.08215713188131811,0.0
6517,-0.017928476141881422,-0.07132236313454207,0.0
6518,-0.0021069619913644533,-0.007776036664476345,0.0
6519,0.0007110175475414371,0.0028637968531252814,0.0
6520,0.013954396633087895,0.049290768212960204,0.0
6521,0.044531517455551034,0.15628758578216845,0.0
6522,-0.027087889030519646,-0.11963525633919025,0.0
6523,-0.012825079691337588,-0.055548115860570436,0.0
6524,0.04007699698236783,0.13698658649398707,0.0
6525,-0.057663243480845505,-0.26559102493322406,0.0
6526,0.04182958003909282,0.13858394264197949,0.0
6527,-0.045034926975063366,-0.18866417622053333,0.0
6528,-0.03623248475008431,-0.15366943280940282,0.0
6529,0.054591343772179335,0.18191566689936592,0.0
6530,-0.03432789697074917,-0.15495473289968884,0.0
6531,-0.0017813834696198683,-0.006999789162976894,0.0
6532,0.019234893597603664,0.06830561246339557,0.0
6533,0.054857950889671436,0.17597570128529894,0.0
6534,0.00897963476683189,0.03442193327285558,0.0
6535,0.04551257225781011,0.15557819524201258,0.0
6536,0.003211202654444245,0.012010685513556791,0.0
6537,-0.03304274044432334,-0.1444912457637802,0.0
6538,-0.026005769267162526,-0.1032285412273502,0.0
6539,0.01671298242336494,0.06318560449440187,0.0
6540,-0.0007038341529047032,-0.002804546701255887,0.0
6541,0.03580699378740909,0.12377192473825602,0.0
6542,0.030045007483848085,0.10560595914098843,0.0
6543,0.05859511683340679,0.18466164047597408,0.0
6544,-0.03513364789819229,-0.15208356149381222,0.0
6545,-0.017471882791790683,-0.07317432099928177,0.0
6546,0.012736722706450765,0.04452433065255022,0.0
6547,-0.037245387813973935,-0.16767765919930971,0.0
6548,-0.04274211465287503,-0.19032650021557643,0.0
6549,0.03297135832846476,0.11617960475915581,0.0
6550,-0.020435723900231573,-0.0852837388509664,0.0
6551,0.06345910313123426,0.19850662846413897,0.0
6552,-0.043453813773934785,-0.19046983790297756,0.0
6553,-0.0050581163267511275,-0.020208205756276687,0.0
6554,-0.008708140239213402,-0.03358993869799956,0.0
6555,-0.03709947392301019,-0.1702503301312971,0.0
6556,0.08615665020296301,0.26376680518428736,0.0
6557,0.01955597536765541,0.07100991944610875,0.0
6558,0.09449383006046577,0.2857158270498221,0.0
6559,-0.0276487904479909,-0.12588633635007,0.0
6560,0.022197161594781217,0.08453812607374123,0.0
6561,-0.021382256257057725,-0.08762480448766956,0.0
6562,-0.017133656435715905,-0.07191487855385566,0.0
